source,listing_id,title,price,currency,year,fuel_type,transmission,creator,sector,mileage,brand,model,door_count,origin,first_owner,fiscal_power,condition,equipment,seller_city,image_folder,url,publication_date
moteur,632672,Range Rover Evoque,Appeler pour le prix,MAD,2018,Diesel,Automatique,N/A,Casablanca,"160,000 km",Land Rover,Range Rover Evoque,5,N/A,N/A,8,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632672/land-rover-range-rover-evoque.html,2026-08-12 22:22:06
moteur,632671,سيارات جيدا,240 MAD,MAD,2021,Diesel,Manuelle,N/A,Rabat,115 km,Volkswagen,Caddy,5,N/A,N/A,8,N/A,"État du véhicule, Climatisation, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Radar de recul, Jantes, Limiteur de vitesse",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632671/volkswagen-caddy.html,2026-08-12 22:22:05
moteur,632670,مراكش المنارة,Appeler pour le prix,MAD,2014,Diesel,Manuelle,N/A,Marrakech,275 km,Dacia,Duster,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, Ordinateur de bord, Jantes",Marrakech,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632670/dacia-duster.html,2026-08-12 22:22:05
moteur,632669,Toyota RAV-4 Diesel Manuelle 2016 à Tétouan,"16,500 MAD",MAD,2016,Diesel,Manuelle,N/A,Tetouan,"164,000 km",Toyota,RAV-4,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Radar de recul, Jantes, Limiteur de vitesse",Tetouan,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632669/toyota-rav-4.html,2026-08-12 22:22:05
moteur,632668,Cupra Formentor Diesel Automatique 2024,"290,000 MAD",MAD,2024,Diesel,Automatique,N/A,Mohammedia,"34,000 km",Cupra,Formentor,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Mohammedia,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632668/cupra-formentor.html,2026-08-12 22:22:05
moteur,632667,سيارة هونداي i10 حالة جيدة,"60,000 MAD",MAD,2011,Essence,Manuelle,N/A,Fes,"200,000 km",Hyundai,i10,5,N/A,N/A,6,N/A,"État du véhicule, Fermeture centralisée, Vitres électriques, Intérieur cuir, CD / MP3 / Bluetooth",Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632667/hyundai-i10.html,2026-08-12 22:22:05
moteur,632666,Audi Q3 s-line,"195,000 MAD",MAD,2012,Diesel,Automatique,N/A,Tetouan,"198,000 km",Audi,Q3,5,N/A,N/A,8,N/A,État du véhicule,Tetouan,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632666/audi-q3.html,2026-08-12 22:22:04
moteur,632665,Peugeot 301 modèle 2019 للبيع,"117,000 MAD",MAD,2019,Diesel,Manuelle,N/A,Oujda,"294,000 km",Peugeot,301,N/A,N/A,N/A,6,N/A,"État du véhicule, Climatisation",Oujda,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632665/peugeot-301.html,2026-08-12 22:22:04
moteur,632664,Mercedes-Benz 220 Diesel Automatique 2001 à Tanger,"87,000 MAD",MAD,2001,Diesel,Automatique,N/A,Tanger,"345,000 km",Mercedes-Benz,220,5,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Radar de recul, Jantes, Limiteur de vitesse",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632664/mercedes-benz-220.html,2026-08-12 22:22:04
moteur,632663,kia sportage,"195,000 MAD",MAD,2022,Diesel,Automatique,N/A,Rabat,"140,000 km",Kia,Sportage,N/A,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632663/kia-sportage.html,2026-08-12 22:22:04
moteur,632662,toyota tetouan,Appeler pour le prix,MAD,2019,Hybride,Automatique,N/A,Tetouan,"112,000 km",Toyota,C-HR,5,N/A,N/A,10,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tetouan,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632662/toyota-c-hr.html,2026-08-12 22:22:04
moteur,632661,ibiza trii,"116,000 MAD",MAD,2018,Diesel,Manuelle,N/A,Rabat,"122,000 km",Seat,Ibiza,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632661/seat-ibiza.html,2026-08-12 22:22:04
moteur,632660,سيارة للبيع بحالة ممتازة 5 مليون مقابل لتفاوض,Appeler pour le prix,MAD,2000,Diesel,Manuelle,N/A,Casablanca,"200,000 km",Renault,Megane,N/A,N/A,N/A,7,N/A,"État du véhicule, Vitres électriques, Jantes",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632660/renault-megane.html,2026-08-12 22:22:03
moteur,632658,سياره داسيا لوغان موديل 2018 ممتازه,900 MAD,MAD,2018,Diesel,Manuelle,N/A,Tanger,290 km,Dacia,Logan,5,N/A,N/A,4,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632658/dacia-logan.html,2026-08-12 22:22:03
moteur,632657,Renault Laguna Diesel Manuelle 2009 à Marrakech,"80,000 MAD",MAD,2009,Diesel,Manuelle,N/A,Marrakech,"400,000 km",Renault,Laguna,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, Jantes, CD / MP3 / Bluetooth",Marrakech,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632657/renault-laguna-.html,2026-08-12 22:22:02
moteur,632668,Cupra Formentor Diesel Automatique 2024,"290,000 MAD",MAD,2024,Diesel,Automatique,N/A,Mohammedia,"34,000 km",Cupra,Formentor,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Mohammedia,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632668/cupra-formentor.html,2026-08-12 22:22:05
moteur,632667,سيارة هونداي i10 حالة جيدة,"60,000 MAD",MAD,2011,Essence,Manuelle,N/A,Fes,"200,000 km",Hyundai,i10,5,N/A,N/A,6,N/A,"État du véhicule, Fermeture centralisée, Vitres électriques, Intérieur cuir, CD / MP3 / Bluetooth",Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632667/hyundai-i10.html,2026-08-12 22:22:05
moteur,632666,Audi Q3 s-line,"195,000 MAD",MAD,2012,Diesel,Automatique,N/A,Tetouan,"198,000 km",Audi,Q3,5,N/A,N/A,8,N/A,État du véhicule,Tetouan,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632666/audi-q3.html,2026-08-12 22:22:04
moteur,632665,Peugeot 301 modèle 2019 للبيع,"117,000 MAD",MAD,2019,Diesel,Manuelle,N/A,Oujda,"294,000 km",Peugeot,301,N/A,N/A,N/A,6,N/A,"État du véhicule, Climatisation",Oujda,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632665/peugeot-301.html,2026-08-12 22:22:04
moteur,632664,Mercedes-Benz 220 Diesel Automatique 2001 à Tanger,"87,000 MAD",MAD,2001,Diesel,Automatique,N/A,Tanger,"345,000 km",Mercedes-Benz,220,5,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Radar de recul, Jantes, Limiteur de vitesse",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632664/mercedes-benz-220.html,2026-08-12 22:22:04
moteur,632663,kia sportage,"195,000 MAD",MAD,2022,Diesel,Automatique,N/A,Rabat,"140,000 km",Kia,Sportage,N/A,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632663/kia-sportage.html,2026-08-12 22:22:04
moteur,632662,toyota tetouan,Appeler pour le prix,MAD,2019,Hybride,Automatique,N/A,Tetouan,"112,000 km",Toyota,C-HR,5,N/A,N/A,10,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tetouan,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632662/toyota-c-hr.html,2026-08-12 22:22:04
moteur,632661,ibiza trii,"116,000 MAD",MAD,2018,Diesel,Manuelle,N/A,Rabat,"122,000 km",Seat,Ibiza,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632661/seat-ibiza.html,2026-08-12 22:22:04
moteur,632660,سيارة للبيع بحالة ممتازة 5 مليون مقابل لتفاوض,Appeler pour le prix,MAD,2000,Diesel,Manuelle,N/A,Casablanca,"200,000 km",Renault,Megane,N/A,N/A,N/A,7,N/A,"État du véhicule, Vitres électriques, Jantes",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632660/renault-megane.html,2026-08-12 22:22:03
moteur,632658,سياره داسيا لوغان موديل 2018 ممتازه,900 MAD,MAD,2018,Diesel,Manuelle,N/A,Tanger,290 km,Dacia,Logan,5,N/A,N/A,4,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632658/dacia-logan.html,2026-08-12 22:22:03
moteur,632657,Renault Laguna Diesel Manuelle 2009 à Marrakech,"80,000 MAD",MAD,2009,Diesel,Manuelle,N/A,Marrakech,"400,000 km",Renault,Laguna,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, Jantes, CD / MP3 / Bluetooth",Marrakech,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632657/renault-laguna-.html,2026-08-12 22:22:02
moteur,632655,Citroën C5 Diesel Automatique 2009 à Casablanca,"75,000 MAD",MAD,2009,Diesel,Automatique,N/A,Casablanca,"250,000 km",Citroën,C5,5,N/A,N/A,8,N/A,"ABS, Climatisation, Airbags, ESP, Intérieur cuir, Jantes",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632655/citroen-c5.html,2026-08-12 22:22:02
moteur,632654,سياره داسيا لوغان ممتازه,900 MAD,MAD,2018,Essence,Manuelle,N/A,Tanger,290 km,Dacia,Logan,5,N/A,N/A,4,N/A,"État du véhicule, ABS, Climatisation, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632654/dacia-logan.html,2026-08-12 22:22:02
moteur,632653,molay idriss,"8,500 MAD",MAD,2025,Diesel,Automatique,N/A,Autre,"2,800 km",Mini,Cooper,5,N/A,N/A,4,N/A,État du véhicule,Autre,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632653/mini-cooper.html,2026-08-12 22:22:02
moteur,632652,kaddi momtaza,240 MAD,MAD,2021,Diesel,Manuelle,N/A,Rabat,115 km,Volkswagen,Caddy,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Radar de recul, Jantes, Limiteur de vitesse",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632652/volkswagen-caddy.html,2026-08-12 22:22:01
moteur,632651,هيونداي أكسنت موديل 1996 بحالة لا بأس بها للبيع.,27 MAD,MAD,1996,Essence,Manuelle,N/A,Marrakech,"1,000 km",Hyundai,Accent,5,N/A,N/A,9,N/A,État du véhicule,Marrakech,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632651/hyundai-accent.html,2026-08-12 22:22:01
moteur,632650,kaddi jayida jidaa,240 MAD,MAD,2021,Diesel,Manuelle,N/A,Rabat,115 km,Volkswagen,Caddy,5,N/A,N/A,8,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Radar de recul, Jantes, Limiteur de vitesse",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632650/volkswagen-caddy.html,2026-08-12 22:22:01
moteur,632649,kia sportage,"210,000 MAD",MAD,2021,Diesel,Automatique,N/A,Casablanca,"83,744 km",Kia,Sportage,5,N/A,N/A,8,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632649/kia-sportage.html,2026-08-12 22:13:19
moteur,632648,hyundai i20,"142,000 MAD",MAD,2021,Essence,Manuelle,N/A,Casablanca,"45,000 km",Hyundai,i20,5,N/A,N/A,6,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632648/hyundai-i20.html,2026-08-12 22:13:17
moteur,632647,سيارة مزالة بحالة جيدة,14 MAD,MAD,2015,Diesel,Manuelle,N/A,Khouribga,0 km,Autre,Autre,N/A,N/A,N/A,10,N/A,"للبيع سيارة مزالة بحالة جيدة.
- الموديل: 2015
- القوة الجبائية: 10 خ
- نوع الوقود: ديزل
- الحالة: جيدة
تواصل معي إذا كنت مهتماً.",Khouribga,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632647/autre-autre.html,2026-08-12 22:11:03
moteur,632646,مدينة ابن احمد اقليم سطات,"143,000 MAD",MAD,2012,Diesel,Automatique,N/A,Ben Ahmed,240 km,Hyundai,ix35,5,N/A,N/A,8,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse",Ben Ahmed,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632646/hyundai-ix35.html,2026-08-12 22:11:03
moteur,632644,AUDI Q5 2.0 TDI QUATTRO,"225,000 MAD",MAD,2014,Diesel,Automatique,N/A,Rabat,"117,000 km",Audi,Q5,5,N/A,N/A,8,N/A,État du véhicule,Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632644/audi-q5.html,2026-08-12 22:11:02
moteur,632643,fiat grand  punto 2015,"67,000 MAD",MAD,2015,Diesel,Manuelle,N/A,Casablanca,11 km,Fiat,Grande Punto,5,N/A,N/A,5,N/A,"État du véhicule, Airbags, Fermeture centralisée, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632643/fiat-grande-punto.html,2026-08-12 22:11:02
moteur,632641,RANGE ROVER VOGUE 2016 Ba9a n9iiya,Appeler pour le prix,MAD,2016,Diesel,Automatique,N/A,Tanger,250 km,Land Rover,Range Rover Vogue,5,N/A,N/A,8,N/A,État du véhicule,Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632641/land-rover-range-rover-vogue.html,2026-08-12 22:02:20
moteur,632640,Citroën C5 exclusive,"85,000 MAD",MAD,2011,Diesel,Automatique,N/A,Agadir,"297,000 km",Citroën,C5,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Agadir,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632640/citroen-c5.html,2026-08-12 22:02:19
moteur,632639,Citroen berlingo montaj khrij 🇨🇵 tout options,"148,000 MAD",MAD,2016,Diesel,Manuelle,N/A,Berkane,84 km,Citroën,Berlingo,5,N/A,N/A,6,N/A,"État du véhicule, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, Navigation GPS, Limiteur de vitesse, CD / MP3 / Bluetooth",Berkane,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632639/citroen-berlingo.html,2026-08-12 22:02:19
moteur,632638,je met en vente voiture bon etat,"63,000 MAD",MAD,2007,Diesel,Manuelle,N/A,Casablanca,0 km,Peugeot,307,N/A,N/A,N/A,6,N/A,"État du véhicule, Airbags, Vitres électriques",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632638/peugeot-307.html,2026-08-12 21:55:04
moteur,632637,passat limousine,"165,000 MAD",MAD,2015,Diesel,Automatique,N/A,Casablanca,"180,000 km",Volkswagen,Passat,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632637/volkswagen-passat.html,2026-08-12 21:55:03
moteur,632636,Dacia Sandero Diesel Manuelle 2020 à Fès,"108,000 MAD",MAD,2020,Diesel,Manuelle,N/A,Fes,"200,000 km",Dacia,Sandero,5,N/A,N/A,6,N/A,État du véhicule,Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632636/dacia-sandero.html,2026-08-12 21:55:02
moteur,632635,peugeot 207,"78,000 MAD",MAD,2010,Diesel,Manuelle,N/A,Marrakech,"266,000 km",Peugeot,207,5,N/A,N/A,6,N/A,"ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, Ordinateur de bord, Jantes, CD / MP3 / Bluetooth",Marrakech,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632635/peugeot-207.html,2026-08-12 21:55:02
moteur,632639,Citroen berlingo montaj khrij 🇨🇵 tout options,"148,000 MAD",MAD,2016,Diesel,Manuelle,N/A,Berkane,84 km,Citroën,Berlingo,5,N/A,N/A,6,N/A,"État du véhicule, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, Navigation GPS, Limiteur de vitesse, CD / MP3 / Bluetooth",Berkane,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632639/citroen-berlingo.html,2026-08-12 22:02:19
moteur,632638,je met en vente voiture bon etat,"63,000 MAD",MAD,2007,Diesel,Manuelle,N/A,Casablanca,0 km,Peugeot,307,N/A,N/A,N/A,6,N/A,"État du véhicule, Airbags, Vitres électriques",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632638/peugeot-307.html,2026-08-12 21:55:04
moteur,632637,passat limousine,"165,000 MAD",MAD,2015,Diesel,Automatique,N/A,Casablanca,"180,000 km",Volkswagen,Passat,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632637/volkswagen-passat.html,2026-08-12 21:55:03
moteur,632636,Dacia Sandero Diesel Manuelle 2020 à Fès,"108,000 MAD",MAD,2020,Diesel,Manuelle,N/A,Fes,"200,000 km",Dacia,Sandero,5,N/A,N/A,6,N/A,État du véhicule,Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632636/dacia-sandero.html,2026-08-12 21:55:02
moteur,632635,peugeot 207,"78,000 MAD",MAD,2010,Diesel,Manuelle,N/A,Marrakech,"266,000 km",Peugeot,207,5,N/A,N/A,6,N/A,"ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, Ordinateur de bord, Jantes, CD / MP3 / Bluetooth",Marrakech,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632635/peugeot-207.html,2026-08-12 21:55:02
moteur,632634,hyandai santa fe avec une très bonne état,"285,000 MAD",MAD,2022,Diesel,Automatique,N/A,Casablanca,"122,000 km",Hyundai,Santa Fe,5,N/A,N/A,8,N/A,État du véhicule,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632634/hyundai-santa-fe.html,2026-08-12 21:55:02
moteur,632633,Fiat Panda Essence Manuelle 2014 à Tanger,"80,000 MAD",MAD,2014,Essence,Manuelle,N/A,Tanger,"71,000 km",Fiat,Panda,5,N/A,N/A,7,N/A,"État du véhicule, Climatisation, Airbags, Vitres électriques, Radar de recul, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632633/fiat-panda.html,2026-08-12 21:55:02
